,E1,pt1,eta1,phi1
2973,-0.46805432,0.0947182,-0.35532224,0.6587882
2974,0.085184075,0.42994434,-0.6935518,0.27686545
2975,-0.26150718,0.39109477,-0.264068,0.26244742
2976,0.9109424,1.7549607,-0.24464,-0.45438796
2977,-0.7061998,-0.1175142,-0.26755157,-0.71731156
2978,0.70910066,1.4294289,0.3997069,1.6943437
2979,1.225871,2.1579,-0.074249305,-1.5463647
2980,0.2863665,1.0346622,0.22785312,0.6576364
2981,0.4879376,-1.2919168,-1.9744185,-0.13695216
2982,0.06412776,0.2725083,0.79275066,1.2402955
2983,0.11885059,-1.1499115,1.6790698,-0.15066965
2984,1.566337,1.0854124,1.3811331,-0.6446009
2985,-0.83776593,-1.0239065,-0.9847536,-0.56358814
2986,-1.0448799,-0.66660404,-0.4856161,1.2834034
2987,2.0060997,2.5164835,0.7968529,0.6557222
2988,-0.7035834,-0.29972494,-0.5080857,-1.112766
2989,0.76027477,1.3757664,-0.53994864,-1.2160088
2990,-0.83282226,-0.4396496,-0.40639108,0.8401336
2991,0.14970404,0.4479584,-0.74040055,-1.3930529
2992,-0.99988014,-0.7957861,0.6103839,-0.94795257
2993,0.9258058,0.4712061,-1.3158325,-0.9509462
2994,1.0050989,0.78193825,-1.1902144,1.2886673
2995,1.9836185,1.3621783,1.48573,-0.6287868
2996,-1.2170388,-0.7768681,-0.33361304,-1.4237909
2997,-0.53578526,-0.31980625,-0.72151536,0.053460006
2998,-0.14802238,-0.40791637,-1.0968558,1.2238082
2999,1.2835133,0.31385297,-1.6270165,-1.2542531
3000,0.064659834,0.6641167,-0.42579532,-1.1389911
3001,-0.07389961,0.6025409,0.21811303,-1.1382679
3002,-0.10558587,0.35017264,-0.5631186,0.24374029
3003,-1.2103854,-0.6629162,0.13697402,-0.42625463
3004,1.1121988,-1.0212349,2.1880925,1.2262509
3005,-1.9348575,-1.7919039,0.585088,1.0073065
3006,-0.70049506,-0.055406272,-0.08079165,0.618279
3007,0.2588397,-0.62079597,1.473219,-0.3287621
3008,0.49377424,-0.10717803,1.3392038,1.177907
3009,-0.8392025,-0.46820846,0.53054243,-0.6405389
3010,-0.48995963,-0.4300462,-0.85102266,-1.4982822
3011,0.7566335,1.5129927,0.2520067,0.97722507
3012,0.48725286,1.2275835,-0.32412675,1.4816203
3013,1.0422425,1.6169615,0.61581427,0.7289281
3014,0.7053484,1.0043972,-0.797582,-0.10525204
3015,-1.6558532,-2.5316017,-1.3245469,0.7035319
3016,-1.4402515,-0.94802326,0.17013563,1.5107279
3017,0.42494446,1.1497802,-0.0016415502,1.4452956
3018,-0.4795587,0.18565507,-0.022455644,-0.34833843
3019,-0.05629022,0.6068813,0.3011921,1.2766315
3020,-0.30916032,0.14815338,-0.53350055,-0.6681775
3021,1.0833325,0.74917275,1.2541097,-0.02400778
3022,-0.34756926,-0.3327044,-0.8531078,-1.618914
3023,0.06953411,0.7422115,0.3260585,0.8023343
3024,0.6403634,0.8295381,-0.88652104,1.2033477
3025,-0.51054865,-0.50422055,-0.8795857,1.1228968
3026,-1.5675101,-1.4781309,-0.6985584,0.73440355
3027,-0.042676024,0.05744114,0.8605051,0.20496164
3028,-2.3123722,-1.9667468,0.13838829,1.5781858
3029,-0.33328417,0.15186264,-0.4921684,-0.13445373
3030,0.07737876,0.22654511,0.84068495,-0.7698901
3031,-0.40172762,0.2408232,-0.23553678,0.03110727
3032,1.3023627,1.9863865,0.5544365,1.1079618
3033,1.0804108,0.9144498,-1.162779,0.635935
3034,0.8163694,0.54175943,-1.2012973,-1.2136216
3035,-1.9196031,-1.7395865,-0.5515563,0.46514702
3036,0.6381842,-0.18385823,1.4847101,-0.27950615
3037,-0.6013485,-0.55690426,-0.850302,-1.1574874
3038,2.4508667,0.3704064,-2.2706552,0.7837602
3039,-0.6699493,-0.09929955,0.29173195,-1.2457118
3040,-0.32868287,0.1541759,-0.47555643,-1.3412367
3041,-0.6462534,-0.13794853,-0.35013434,-0.62487495
3042,-0.5817473,0.040523525,0.21938452,0.6249396
3043,-0.47476077,0.2073891,0.05738175,-1.1295037
3044,1.815265,-0.68271935,-2.4230514,0.87852275
3045,-0.073413804,-0.8440198,1.4000354,1.1374868
3046,0.3317017,-1.8346097,-2.1518023,0.34604105
3047,0.4565197,-0.9267332,1.763937,0.14523782
3048,0.06950635,0.81330246,-0.17175993,-0.8706901
3049,0.5893975,0.9989202,-0.69649476,0.026382271
3050,-0.016275818,0.5284414,0.47929677,0.31687942
3051,0.80758786,-0.2893647,1.6470674,1.4518282
3052,1.5599312,0.58302927,-1.6529108,0.80428743
3053,-1.535729,-1.6672039,-0.8670635,-0.653198
3054,0.43080193,1.254765,0.066072576,0.36072063
3055,-0.35671863,0.19701014,-0.40449178,-1.0503551
3056,-1.1230302,-0.5810933,-0.21580166,0.64716405
3057,0.17573872,0.37009618,-0.8193105,-1.4589527
3058,1.4868147,0.6145833,1.5845927,0.5820711
3059,0.31581345,1.1058655,-0.034350898,-1.144411
3060,1.0921373,1.2015679,0.9786564,1.1630833
3061,-0.61318606,-1.4334381,1.375195,1.3226995
3062,0.51580447,0.790143,-0.7954617,0.47388875
3063,2.1550972,2.7009914,-0.7962085,-1.3789303
3064,-1.0102417,-0.5323114,-0.3616604,-0.7445385
3065,1.2807811,-0.37086126,1.963079,-0.51677436
3066,1.034148,1.8955861,-0.22879408,-0.46430382
3067,0.85611314,0.6325305,-1.1769443,0.5176387
3068,-0.014510714,-0.030957825,0.94824743,-1.6380557
3069,-0.16769068,0.41116807,-0.34248167,-0.73570216
3070,-0.9244619,-1.022409,0.90601885,0.19897763
3071,0.28884414,0.35010043,0.9307028,1.3557302
3072,-1.9810231,-1.6589698,0.30460313,-1.6091038
3073,0.14287959,0.78034437,-0.40470484,0.31860942
3074,-2.1663196,-1.7475291,-0.09402332,0.7807888
3075,0.67393047,1.5164427,-0.15758327,-1.301551
3076,0.92370063,-0.5483037,1.8399652,1.5977447
3077,-0.14421688,0.5004656,-0.31439805,0.5421234
3078,1.3166894,1.9994104,0.5173766,-1.2733449
3079,-0.3571281,-0.12110579,0.67118603,1.7200459
3080,1.1719024,0.85884845,-1.2345916,-0.49725202
3081,-0.6010871,0.021394258,0.15248336,-0.62785196
3082,-1.1021729,-0.7642802,0.5023693,-1.5400712
3083,1.0817363,1.8902776,-0.36007723,-0.021455089
3084,0.2717136,1.0007842,-0.2515572,-1.2145175
3085,0.090909675,-1.3678294,-1.7807274,-0.33296663
3086,1.3391244,1.2433887,1.1373649,-1.5890384
3087,0.20280518,-0.31872582,1.284299,-0.62848073
3088,1.7919023,1.1298271,1.4901949,0.15613303
3089,-0.094990626,0.5848959,-0.23775677,0.56733644
3090,-0.85864645,-0.51729786,0.54975855,1.6423216
3091,-1.1764644,-1.90995,1.2684451,0.01432728
3092,-0.99154276,-1.0374893,0.8589061,0.9445394
3093,-1.3373735,-1.288277,0.74436754,-0.44139048
3094,0.96233165,1.111789,0.94188213,0.70072746
3095,0.7298724,1.0690805,-0.7407586,-0.33434492
3096,0.27173212,0.080579184,1.0925514,-1.3775392
3097,-2.0913804,-1.9996675,-0.61300886,-0.9127963
3098,-0.48063213,-0.016661022,0.47066388,-0.15072751
3099,1.061499,1.7119848,0.54783773,0.43853948
3100,-0.7236843,-0.09295611,-0.05301729,-1.5819103
3101,-1.1165597,-0.57527673,-0.018516889,0.24450207
3102,-0.7320934,-0.56022304,-0.7133595,-1.6579207
3103,-1.7169609,-1.8373775,0.8268811,0.72840506
3104,-1.0194097,-0.8736804,0.71051687,0.7308812
3105,-0.83017343,-0.21947722,0.14502446,-0.31414598
3106,-0.38921228,0.08067545,-0.5000772,-1.5562694
3107,2.32482,-0.0037869448,-2.380601,-1.4486195
3108,-0.34345606,0.1390046,-0.49228287,-1.6194593
3109,-1.5713826,-1.0688161,-0.06516695,-1.6816809
3110,-0.77421993,-1.6395409,1.3848162,-0.43937674
3111,0.3905539,0.96859366,-0.4998755,-1.6874847
3112,-1.0581864,-0.81243896,-0.5728235,1.4700296
3113,-1.352614,-0.9003539,-0.31330448,0.0066546258
3114,1.3237405,-0.33702338,-1.979076,0.7027807
3115,-0.7866335,-0.47416413,-0.595241,0.51720244
3116,0.54136956,0.19272324,1.2111264,-0.13697943
3117,-0.98875976,-0.44513994,0.1149067,-1.2701342
3118,-1.523068,-1.0352563,0.07554793,-1.6723771
3119,-1.0823866,-1.3275144,-0.9964417,1.0247009
3120,0.25688487,0.1824887,1.0146817,-1.5382572
3121,2.439871,1.2446134,-1.8348277,0.13388747
3122,-0.6062945,-0.373327,0.6854341,0.89631236
3123,0.62860453,-0.24072453,-1.5196886,-1.2968546
3124,0.429983,0.53045785,0.9071612,1.6463891
3125,0.107154176,-1.4837844,-1.8500241,-1.1908296
3126,0.35617715,0.24765603,-1.0439454,0.9233778
3127,2.652514,2.4562476,-1.3234138,-1.3892245
3128,0.761362,0.52466536,1.1676219,-1.6033056
3129,0.166513,0.91375446,-0.05090711,1.0587442
3130,1.1436468,-1.5442797,-2.4633265,-1.2945454
3131,0.72424626,1.4964014,-0.28487292,1.1956966
3132,2.5963454,0.3555801,-2.3588088,-1.1783931
3133,0.8171791,1.4339004,-0.5250603,1.5798941
3134,0.97210336,1.4766036,0.66660666,0.49023268
3135,0.8521596,0.74190134,1.0881873,0.9149588
3136,1.1925122,2.0931525,0.052042097,-0.23990229
3137,-1.1216029,-0.58543104,-0.18808293,1.3382634
3138,0.72680026,-0.37320665,-1.6442641,0.06666055
3139,1.1727815,-1.2351949,-2.329583,1.0394411
3140,1.8958398,0.30895633,1.9772896,0.47694364
3141,0.06062531,0.73173094,0.32946047,-0.9143711
3142,-0.86939204,-0.46139702,0.43181232,1.6067369
3143,-0.18201971,0.48451072,-0.23189119,0.96433777
3144,0.76134354,1.0090799,-0.85778236,1.2074876
3145,-2.1061997,-1.8093777,-0.27599183,-0.24294382
3146,2.1813078,1.1132331,1.7322067,-0.11754725
3147,-0.50427943,-1.2566267,-1.3586005,1.5702732
3148,-0.08892496,0.2632044,0.6303332,0.061780527
3149,-1.2059392,-0.6344643,0.06368532,0.53653336
3150,-0.043175712,-0.042954735,0.89741886,-0.057843868
3151,-0.47567457,-1.175927,1.3212762,0.91453034
3152,0.029677013,-0.866524,1.4741484,1.0252073
3153,-0.6899646,-0.84127057,-0.9709962,1.2723969
3154,0.231683,0.28063548,-0.93717736,-0.16205285
3155,-1.3605673,-1.6291701,-0.963058,-1.5524187
3156,0.44428197,0.9875785,0.55165106,0.99362904
3157,0.24142462,-0.08618746,-1.1813753,0.70026565
3158,-1.227109,-0.7271074,-0.2741322,-1.7217951
3159,-1.0813016,-1.0897691,-0.8277813,1.080312
3160,0.3186242,0.25951922,1.0077124,-1.1150807
3161,1.6846497,0.15192682,1.9344536,-1.4404119
3162,-0.10479701,-0.20013402,0.9884826,-1.2233927
3163,-1.0479659,-0.873659,0.6577154,1.3719783
3164,0.7036434,1.3082699,0.53322136,-1.4194229
3165,-1.0089579,-1.1573514,0.9325591,-1.0006646
3166,-0.062485434,0.36016116,-0.6027509,1.6452541
3167,-1.8676957,-1.409479,-0.06981261,-1.2865103
3168,-0.7797859,-0.71819663,0.80806386,0.37382212
3169,-1.0332829,-1.3993407,1.0711855,0.74351805
3170,0.8949339,0.14815338,-1.4757987,0.55344373
3171,1.3860883,0.54523337,1.5603303,0.61129004
3172,-1.7701939,-1.5566189,0.5246077,-0.70097995
3173,1.1886905,2.0491738,-0.2804749,-1.610033
3174,0.6470745,1.2613707,0.5049666,-1.1051872
3175,0.71258456,0.7409626,0.9970929,0.14642029
3176,-1.4714636,-0.9784354,-0.0027000504,1.4281125
3177,0.080784045,0.55707514,0.5559199,0.18226369
3178,0.18014106,0.89607733,0.24242754,0.5208889
3179,-1.5199494,-1.02373,0.16138598,1.3235787
3180,-0.8939647,-0.27890018,0.025111536,1.0754265
3181,-0.9003542,-0.49963415,0.454189,-1.232001
3182,-0.21683596,0.4721127,-0.20416342,1.1426785
3183,-0.563356,-0.667762,-0.94966435,-1.6501973
3184,-0.051355798,0.38306922,0.5924268,1.2960792
3185,1.0788631,1.3021189,0.8884369,1.0132549
3186,2.288676,-0.2157867,2.4542193,-1.6785481
3187,0.45224229,-0.07034491,1.3055016,0.52881545
3188,-2.274701,-2.1465454,0.5199479,-0.75449324
3189,-0.8059802,-0.31185824,-0.33077088,1.2155449
3190,1.172261,1.2257222,-1.0320386,0.049511805
3191,-1.3250641,-1.9542873,-1.2152134,0.21296386
3192,-0.17064254,0.47055355,0.120450445,-1.1920371
3193,-0.66719866,-1.0039749,-1.0983369,0.17559858
3194,-0.17165348,0.54057205,0.14165084,0.32771286
3195,0.54914945,1.3465123,0.11787915,0.94866824
3196,0.045606896,0.19901587,0.83831537,0.37360623
3197,0.11652565,0.79010826,0.2594554,-0.13549984
3198,1.756672,2.1384258,0.8661542,0.60496885
3199,1.6484339,1.9473552,-0.9163509,1.6886457
3200,2.4237375,-0.12894683,-2.4938326,1.394047
3201,0.07490344,0.8289177,0.14298806,0.54864883
3202,0.5431786,0.8275992,0.78836167,1.48832
3203,-0.7738128,-0.18586396,0.118347175,0.07041544
3204,-1.8224137,-1.4057884,0.115077816,1.1802719
3205,-1.3279951,-0.8257704,-0.21782671,1.2887175
3206,0.939457,1.0544467,0.9253132,0.18556619
3207,-1.9655097,-1.6310287,-0.34374747,1.5906613
3208,2.9605513,0.6623864,-2.412841,-0.6703254
3209,0.20563906,0.10440719,-1.0344082,-0.9488985
3210,0.8126495,0.21034954,1.3833656,-0.16632634
3211,-0.009469876,0.7313619,0.122651175,-0.62187016
3212,-0.6820297,-0.6339161,0.8097876,-0.6318861
3213,0.22566593,-0.5441586,-1.4305377,-0.178685
3214,0.7435537,0.28479937,1.2959145,0.12127953
3215,-0.028983172,0.4370553,-0.5637883,0.6269818
3216,0.36570826,0.055935513,1.163225,-1.017842
3217,-0.52241397,-0.47257024,0.8431463,-1.2906002
3218,0.5251898,-0.010445951,-1.3235837,0.15416488
3219,0.58171016,1.0196701,0.66199785,1.6400568
3220,1.1613973,1.5044323,0.8246838,-0.38942465
3221,0.20795706,0.38952497,-0.8430572,-0.21124983
3222,-0.36189365,0.32194808,-0.16142377,-1.6844633
3223,-0.34162852,0.24578936,-0.3688337,-0.0720907
3224,1.2220932,1.2353202,-1.0385637,-1.5391921
3225,-1.5077071,-1.0067108,0.14840262,0.68870825
3226,-0.07201884,-0.30487028,-1.0935206,-0.87044525
3227,-0.26388997,-0.75114405,-1.229526,0.91469175
3228,0.984695,0.21766376,-1.4929785,0.63878953
3229,-0.32949024,0.080327794,-0.56769794,0.83606607
3230,-0.3987642,-0.3247537,0.8395801,1.046725
3231,0.38615385,0.22131151,-1.0960557,0.24727984
3232,-1.1368595,-0.9180444,0.6333113,-1.4782947
3233,0.6844146,1.372108,0.3339945,0.4161381
3234,-0.9607772,-0.86936146,0.76272583,0.81450933
3235,-0.3352274,0.22387616,0.3709456,1.2002984
3236,-0.37070298,0.2986763,-0.111238495,1.6413534
3237,-0.39159274,-0.15390073,0.71730834,-0.17750031
3238,0.290519,-2.0234635,2.2122188,0.21944089
3239,1.3806587,0.7664434,-1.4440911,-1.4419477
3240,0.13599499,0.049252436,1.0097579,1.7113487
3241,-0.7503644,-0.237617,-0.37135285,-0.15264113
3242,2.875167,0.28255564,-2.5477629,-0.5854564
3243,0.12878883,0.9070179,0.052700613,1.0548046
3244,-0.161743,0.2145268,-0.6226832,-1.4581513
3245,-1.886353,-1.6729028,0.4999623,0.7056409
3246,-3.5178912,-3.3156552,-0.05518617,0.12779829
3247,-1.1169738,-1.8803028,1.3046063,-0.54527545
3248,0.981919,0.1822186,1.5031477,-1.1494579
3249,-0.3756212,-0.93560386,-1.2604744,0.17313911
3250,-0.11463347,0.11856226,-0.7642844,0.699481
3251,0.07231941,0.2592411,0.7968631,1.0912962
3252,-0.79353654,-1.5798051,-1.3523678,-1.352232
3253,0.760749,0.097766906,1.4113224,-1.7123744
3254,-0.8826708,-0.5443217,-0.56401837,1.0382503
3255,0.62269616,-0.2208331,-1.5024636,0.29399785
3256,-0.16577983,0.32918206,-0.516875,-1.7042893
3257,-0.08286393,0.66188365,-0.050077133,-0.53388834
3258,0.6989426,0.8538689,0.8901321,-1.7046845
3259,-0.84375757,-0.26799706,-0.2081297,0.5130492
3260,-0.22911997,0.16262133,0.59748775,1.3957274
3261,0.053925782,0.5857116,0.48098075,0.56903917
3262,3.098472,2.612007,1.5113295,1.6809167
3263,-0.13950685,0.25258744,-0.62465394,1.7206467
3264,-0.83003,-0.7496705,-0.7979435,-0.74774355
3265,0.65532166,1.512244,0.075314604,0.75634974
3266,-0.17297211,-0.32695732,-1.021818,0.31243622
3267,-1.5051208,-1.0611435,0.22802083,-0.79109627
3268,0.5037796,1.2735869,0.09465186,0.040732212
3269,-0.63308334,-0.5049667,0.7418359,0.96944594
3270,-1.6963766,-1.2775799,0.25612032,-0.3476985
3271,-0.47416392,0.13827987,-0.25436306,1.115524
3272,0.13901162,0.112726934,0.96540105,0.8049162
3273,-0.17743692,-0.054823276,0.8182652,-0.9150332
3274,0.029970812,0.39822713,-0.63467157,-1.3190178
3275,0.09382452,0.39584967,0.727249,-1.2747248
3276,-0.94151145,-0.35629436,-0.13850427,0.5559906
3277,-0.91892135,-0.70979935,0.663216,0.2975797
3278,1.1001809,1.8278273,0.44087362,-0.23146936
3279,0.34347212,0.6665851,-0.74793535,-0.6086267
3280,0.37087864,0.65083075,0.7763665,0.3372303
3281,-0.7218567,-0.81523097,0.9264736,1.2288274
3282,-1.8706914,-1.7482378,0.5718372,0.91676176
3283,1.223428,-2.5872245,-3.0015862,1.6295568
3284,-1.8826053,-1.8249716,0.6739182,-1.136593
3285,-1.9377029,-1.4989183,0.02170755,-1.41279
3286,0.5215324,-0.35902482,1.4926085,0.8827629
3287,-0.5151893,0.10443928,0.024006527,-1.5427145
3288,1.4413686,1.8471812,0.8119622,-0.0714903
3289,-1.1082431,-1.3924865,1.0017958,-1.2756708
3290,0.8002637,1.1617342,0.7699014,-0.024897981
3291,1.7933204,1.923118,1.0370765,-0.4180849
3292,1.0120946,0.8045254,-1.1805934,-0.66211224
3293,-1.3043524,-0.78578424,0.17917311,1.092615
3294,-1.1197337,-0.8727524,0.5982255,-1.0633814
3295,0.2806733,0.06597483,1.1055245,-1.623805
3296,-0.7092882,-0.14609444,-0.25048065,0.79281914
3297,-0.2139697,-0.0035328863,0.7266564,-0.6105966
3298,1.2149172,-0.63732046,2.0549495,-0.79166377
3299,-0.11107088,-0.58314717,1.226595,0.059698865
3300,0.6571932,0.15923835,1.3101817,1.0066943
3301,0.31538546,0.9564122,-0.40264803,-0.85421383
3302,1.6156234,-0.10697479,-2.0327797,1.2879441
3303,0.27274075,0.7344026,-0.5842714,1.0483665
3304,-0.8249661,-0.3842622,0.43341812,-1.0130566
3305,-0.6155087,-0.2719256,-0.579862,0.40353408
3306,-1.1369035,-1.0843698,-0.77803046,-0.63416207
3307,-0.49958327,0.084817946,-0.30720088,-0.5277263
3308,-0.19249003,-1.0837119,-1.455582,0.4295323
3309,-2.7279232,-2.5470216,-0.4057678,0.82081944
3310,-1.1375998,-1.5526878,1.05519,-0.46927842
3311,-0.5438242,-0.0057766233,0.36523414,-0.6662411
3312,-2.083989,-1.8168015,-0.27940738,0.16379139
3313,0.58523804,0.40017936,1.1189555,-1.3137372
3314,0.018783342,-1.421393,1.76022,0.358743
3315,1.3628411,1.2018113,-1.1830751,-0.9351877
3316,1.052685,1.5945829,-0.6553417,1.4304831
3317,0.9524258,0.29123908,-1.4322716,0.92086273
3318,0.48746568,-0.43033502,1.5245769,1.469757
3319,1.86739,-0.41412878,2.3165324,0.09720104
3320,0.3617362,0.6660957,-0.7629064,-1.6802398
3321,-0.14907959,0.1509186,-0.6922429,0.51965356
3322,-0.50511223,0.11817716,0.24648562,-1.3031703
3323,-2.7627184,-2.8769445,-0.6958919,-1.6471702
3324,-0.013395669,-0.9295198,-1.4764334,0.89521617
3325,-0.20251618,-0.4453004,-1.080092,-0.0056027686
3326,0.74034274,0.13258895,1.3801699,1.0355682
3327,-1.2916081,-0.97648317,-0.5096609,0.12197342
3328,-0.5255416,-0.93031675,-1.1472538,0.31153256
3329,-0.29646918,0.40111002,0.07465098,-0.7080691
3330,-1.6479553,-1.6293626,0.73725766,0.71942955
3331,0.09211031,0.6693904,-0.44681555,1.3209802
3332,1.564123,-0.54566956,2.210632,1.4045861
3333,0.8864368,0.71098375,1.1430762,1.4946412
3334,0.32084733,-1.5429265,-2.0024204,-0.23296787
3335,0.096753255,-0.13662742,-1.1056088,1.6728816
3336,-1.0679904,-0.548071,0.28095722,0.20043774
3337,-0.42689478,-0.18349452,0.69125885,1.5136381
3338,0.89597255,-0.9616221,-2.0428314,0.6536911
3339,0.16725558,0.9201541,-0.00948605,0.011832459
3340,0.3249721,-0.1595221,1.2718334,-0.5557684
3341,-1.7448024,-1.7382948,-0.7398781,-0.8661384
3342,0.7514747,1.4260486,0.46965304,-0.5221574
3343,0.4577643,-1.1467317,1.8767498,1.6985837
3344,0.6169035,1.0861264,-0.6576999,1.5435193
3345,-0.91634655,-0.4679972,-0.3897542,0.33368742
3346,-1.4609354,-0.99700844,0.23413911,1.5058534
3347,-1.7971795,-1.4724748,-0.32521468,1.2126069
3348,0.26200438,0.9496061,0.16429499,-1.5152316
3349,0.5594046,1.4057373,0.010751289,0.53225595
3350,0.05709973,-0.10543172,1.0548432,1.3862623
3351,1.788069,0.13824242,2.0025945,1.4327588
3352,0.44599617,1.2431293,-0.15742914,0.96296334
3353,-0.57549196,0.08991249,-0.030549942,0.9133117
3354,0.5381309,1.1674278,-0.48208833,0.42006326
3355,0.11588947,0.29617316,-0.8166497,-0.9216772
3356,0.06818541,0.30302206,0.7797639,1.6589092
3357,-0.25119418,0.47049472,0.06867979,0.18304494
3358,-0.62746185,0.0046370984,0.17616439,-0.5931409
3359,-0.9836472,-0.6386068,0.5094837,1.1973994
3360,-0.81959206,-0.7997387,-0.81156147,0.3864629
3361,-0.12321377,0.61524653,0.058112677,-0.9441131
3362,1.8136457,1.4902104,1.3141481,0.045197465
3363,-0.31298432,0.2923302,0.2251583,-1.2122195
3364,-0.21523048,-1.6291165,-1.7342538,0.52818334
3365,-0.5166444,-1.2386234,-1.3361173,0.9839914
3366,-0.3008299,0.33698833,-0.20721178,0.9910527
3367,-0.5545583,-0.6376601,0.9391125,1.3165843
3368,0.5828414,-0.0025808355,-1.3582152,-0.27365124
3369,-0.05316948,0.63479835,-0.2392855,-0.6344959
3370,1.6354698,2.0795138,-0.8143696,0.6376878
3371,-0.42638353,-0.31614512,0.8165858,-1.0276688
3372,0.409121,1.1943179,-0.2090816,1.627943
3373,-0.8948183,-1.478155,-1.2267042,1.5938609
3374,-0.5894994,0.018984715,0.21619222,-0.9077772
3375,2.0291872,1.5513636,1.4191982,-0.39062938
3376,-0.7299743,-1.1885177,1.1573663,1.3983538
3377,0.10116023,0.5467551,0.5826958,-1.3466843
3378,-0.5711567,-0.24630046,-0.449958,-0.9041603
3379,2.1227424,2.4081316,-0.98082817,0.55246997
3380,-0.834474,-1.0280436,-0.99124926,1.6195296
3381,0.28472865,-0.28105566,-1.3199121,1.2186499
3382,0.38334078,1.1344644,-0.26754025,0.1300135
3383,0.07906058,0.3820209,0.7223648,-0.5109812
3384,1.198416,0.58226174,1.4227452,-1.507074
3385,-0.7158743,-0.4348439,-0.6411276,-0.21148966
3386,-0.09698244,-0.027171018,0.8806482,-0.44259742
3387,-1.405537,-1.0633819,0.41179955,1.4190593
3388,0.8373355,0.93325543,0.95707643,-0.26681197
3389,-1.1059875,-1.6452907,-1.1824064,0.2831644
3390,1.1104407,0.6653014,-1.3269495,-0.6424642
3391,-0.078658216,-1.847171,-1.9225394,-1.3552146
3392,-0.30581057,0.2659322,-0.36915326,-1.1692007
3393,1.4604516,2.0758953,-0.6241655,-1.4269181
3394,-1.2510291,-0.96734244,0.47258583,1.4956484
3395,1.2832056,1.9241797,-0.5658587,0.93117917
3396,-1.2500113,-0.6976259,-0.008245631,0.5323283
3397,-0.19513653,-0.13182437,0.8759544,-1.444179
3398,-0.88357306,-1.4448359,1.2076248,1.1027535
3399,0.05761561,0.48020244,-0.6199023,1.2047721
3400,-2.068929,-1.9169194,0.54915226,-1.0735644
3401,0.1170369,0.28520587,0.8323977,-0.113619864
3402,-2.0511415,-2.1713655,-0.79646915,-1.3244877
3403,-0.5184835,-0.7884184,-1.052644,-0.67237866
3404,-0.48453015,-0.04619866,0.5168168,-1.2308158
3405,0.037725236,-0.42746818,1.2324538,-0.040395252
3406,0.82229394,-0.760595,-1.8997388,0.08784107
3407,2.095662,1.8530246,1.2906337,-0.78156435
3408,0.33849606,0.6747711,0.73040843,1.367983
3409,1.9143006,0.8496622,1.7194126,0.32296696
3410,-0.54052997,0.012708134,0.33848888,-0.8897817
3411,0.31893882,0.42412505,0.902124,1.6267968
3412,-0.02256819,0.3366594,0.6548007,-0.33759233
3413,0.7131699,0.11764765,-1.3716893,1.4253025
3414,-1.4381001,-1.086945,0.44179153,0.8775935
3415,1.3458471,0.511235,-1.5607455,1.6163077
3416,2.1797855,0.37759224,-2.1147573,1.3589408
3417,-0.726502,-0.14120315,-0.24849977,-1.1139512
3418,-0.24386773,0.44938916,-0.015831938,0.6827432
3419,-1.3851724,-0.8688854,-0.02165502,0.655277
3420,0.35906887,1.0924244,0.2982208,0.26966953
3421,0.03319334,0.79594356,0.053643346,-1.3381207
3422,1.2324271,1.4208231,0.94028085,-1.5772306
3423,0.08384695,0.76477194,0.3046564,-1.0886219
3424,-0.4993288,-0.32096955,0.7382028,0.9339336
3425,-1.3235326,-0.87158376,0.2573544,1.3145477
3426,0.048861813,0.69172347,-0.36510763,0.8498325
3427,0.050652362,0.76235706,-0.17061083,-1.3760812
3428,1.3882189,-0.6396391,-2.1609588,-0.15710327
3429,0.44644496,1.242843,-0.1975159,0.32928652
3430,-1.434822,-0.970458,0.016514199,0.53074855
3431,-0.508418,0.090110384,0.27214527,-1.6187972
3432,0.6789944,0.7571849,-0.96562815,-0.19554195
3433,0.72072303,-1.2613736,-2.0904496,-1.276728
3434,-1.4375726,-0.98590475,0.3034506,-0.5988834
3435,0.13679773,0.81690204,-0.3186635,0.7179717
3436,-0.43406162,-0.057286303,-0.54425716,0.81133765
3437,-0.5797856,0.029270072,-0.24339344,0.16848612
3438,0.6220114,1.3447579,-0.3883524,0.33658314
3439,0.21143405,0.8841794,-0.36233464,1.5158305
3440,1.1153103,-1.0844259,-2.2272754,0.88827175
3441,0.28089538,0.98728436,0.30173042,0.7601335
3442,-0.9571753,-0.8937377,0.7844792,0.60282654
3443,-0.7205219,-0.49457437,0.68373996,0.045688525
3444,1.1532565,1.9646418,-0.29031244,-1.3597163
3445,0.889007,0.87756854,-1.0454956,1.3901129
3446,0.12359763,0.7940341,-0.33240387,-0.52586997
3447,0.040818214,0.6808792,0.36993703,-0.9228012
3448,0.813672,1.6003194,0.18028481,-0.30777633
3449,-1.7409784,-1.3893201,-0.36855945,1.5697222
3450,0.10367024,-0.19928627,1.1386681,-1.4864744
3451,-0.040866967,0.6492957,-0.07285,-0.9918561
3452,0.8686262,1.114359,-0.8444534,1.0852032
3453,-0.66458225,-1.4545141,1.3594204,-1.0501325
3454,0.090238795,0.71257764,-0.40372688,0.93620384
3455,1.5876801,0.6655314,-1.625532,1.6776893
3456,-1.1987607,-1.1584773,-0.7782933,1.3233728
3457,0.1076423,0.8522242,-0.14079678,-0.119611666
3458,-0.104283445,0.15804829,-0.73094374,-0.74256307
3459,-0.67491144,-0.57939243,0.79181683,0.48179638
3460,-0.47520956,-0.45993686,-0.88588184,-1.5179025
