,E1,pt1,eta1,phi1
3106,-0.38527024,0.046576384,-0.49211726,-1.6194507
3107,2.2169802,-0.041726645,-2.3667212,-1.4066082
3108,-0.3336023,0.103849225,-0.48433977,-1.8115504
3109,-1.5814452,-1.0532333,-0.051698197,-2.047802
3110,-0.7791385,-1.6033989,1.3861566,-0.33124173
3111,0.42473045,0.9897187,-0.49191633,-2.093466
3112,-1.0840629,-0.8134737,-0.56090945,1.4138576
3113,-1.3761784,-0.8928561,-0.3008521,-0.013307381
3114,1.3148206,-0.35700303,-1.9869738,0.54405886
3115,-0.7953832,-0.48512828,-0.5806978,0.397029
3116,0.5678655,0.16191933,1.1850258,-0.113799796
3117,-1.008011,-0.45149234,0.12408571,-1.0959018
3118,-1.5343411,-1.0234402,0.08880995,-2.0078385
3119,-1.1081867,-1.2857946,-0.99001676,0.83147746
3120,0.286261,0.15144151,0.9883861,-1.5787764
3121,2.3496795,1.2595966,-1.8562725,0.085518815
3122,-0.6088833,-0.38976455,0.6591942,0.7170154
3123,0.65373915,-0.26940787,-1.5526385,-1.124525
3124,0.46302453,0.5372627,0.8864482,1.9078153
3125,0.13624948,-1.4523077,-1.8731235,-0.99476796
3126,0.39248797,0.2208889,-1.0382272,0.7459299
3127,2.398867,2.3872588,-1.3472718,-1.2756356
3128,0.79691535,0.53131795,1.132128,-1.7551284
3129,0.20103955,0.9325612,-0.037885528,0.8710561
3130,1.1294638,-1.5071875,-2.3958178,-1.1213709
3131,0.75212723,1.532365,-0.26777437,1.019816
3132,2.3848174,0.35097075,-2.3593736,-0.9799677
3133,0.84891844,1.4739977,-0.5171168,1.6597145
3134,0.9883615,1.5134431,0.64308447,0.37489095
3135,0.87834823,0.7625606,1.0573127,0.735061
3136,1.177973,2.1088197,0.061350133,-0.19194601
3137,-1.1442826,-0.59992933,-0.17080899,1.2157582
3138,0.754884,-0.38966337,-1.6642872,0.03945802
3139,1.1576159,-1.210628,-2.3497126,0.8481941
3140,1.8468053,0.2925587,2.0219371,0.36583105
3141,0.081166916,0.7530728,0.33470884,-0.72470707
3142,-0.8849305,-0.4696565,0.4242195,1.7657825
3143,-0.17262478,0.4859231,-0.21178918,0.78144085
3144,0.79688877,1.029757,-0.8521887,1.0342653
3145,-2.190945,-1.7750427,-0.25739494,-0.19427314
3146,2.0921314,1.1351268,1.7456821,-0.10163339
3147,-0.50897145,-1.2309481,-1.3939991,1.6304915
3148,-0.06993421,0.23803104,0.60104537,0.03610582
3149,-1.2339344,-0.642358,0.07487791,0.41822764
3150,-0.023339601,-0.079794966,0.87903744,-0.05842732
3151,-0.47616962,-1.1520584,1.3202329,0.73451036
3152,0.047230463,-0.86331785,1.476176,0.83198816
3153,-0.6915095,-0.8413857,-0.9597987,1.1159862
3154,0.2608807,0.2580694,-0.9286102,-0.13790758
3155,-1.3830693,-1.5905411,-0.95182353,-1.6105298
3156,0.47526535,1.0086573,0.5266329,0.80053437
3157,0.27072006,-0.12570822,-1.1813462,0.5424756
3158,-1.2520292,-0.73093534,-0.255225,-2.4642465
3159,-1.1071043,-1.0714258,-0.8199682,0.89388585
3160,0.3521602,0.23395239,0.9820036,-0.9059242
3161,1.6461059,0.11551649,1.9740926,-1.3916742
3162,-0.08743925,-0.23081239,0.96459365,-1.0408376
3163,-1.072919,-0.86954665,0.6334743,1.2548532
3164,0.73053735,1.3244607,0.5110234,-1.3452497
3165,-1.0304856,-1.1338495,0.9059971,-0.80088043
3166,-0.04031304,0.35661334,-0.5873605,1.903273
3167,-1.920864,-1.376487,-0.05618483,-1.112811
3168,-0.7864103,-0.72425324,0.7743173,0.291396
3169,-1.0570394,-1.365154,1.0367771,0.5822879
3170,0.9174097,0.11202039,-1.5135392,0.4356283
3171,1.3896111,0.552621,1.5597544,0.47750482
3172,-1.7941064,-1.517814,0.5026992,-0.5421727
3173,1.173978,2.0750475,-0.26263088,-1.7779417
3174,0.67153037,1.2725726,0.48290846,-0.89604783
3175,0.73965013,0.7616813,0.9723533,0.10167739
3176,-1.4873451,-0.96818715,0.0039460654,1.3436508
3177,0.106304646,0.56518465,0.5297898,0.1333808
3178,0.21544677,0.9171409,0.24175988,0.40009522
3179,-1.5314386,-1.0127753,0.17014657,1.1931411
3180,-0.9084837,-0.3029034,0.031713974,0.88867384
3181,-0.9146436,-0.51287705,0.4416527,-1.052035
3182,-0.20255871,0.47353467,-0.18705489,0.9611614
3183,-0.5661971,-0.6771846,-0.93974817,-1.9237138
3184,-0.030337404,0.38479748,0.56047875,1.1508292
3185,1.0796272,1.3166374,0.86956966,0.81998754
3186,2.18144,-0.24470054,2.4671342,-2.0339806
3187,0.48207355,-0.10932443,1.2999239,0.40851694
3188,-2.3674073,-2.1628935,0.49821016,-0.588544
3189,-0.8179886,-0.33205265,-0.32083586,1.0466766
3190,1.1570878,1.245317,-1.0262982,0.025331782
3191,-1.3525908,-1.9447025,-1.2280041,0.15332335
3192,-0.1605823,0.47198668,0.12873766,-0.9964977
3193,-0.67134416,-0.9946394,-1.0947305,0.12864234
3194,-0.16188401,0.5477234,0.1485514,0.2412062
3195,0.5777845,1.3779864,0.12657967,0.77158433
3196,0.06273413,0.16864221,0.8071253,0.29118624
3197,0.14688177,0.80760485,0.25792575,-0.11287285
3198,1.7152956,2.1469843,0.8447375,0.47273305
3199,1.6143943,1.9637458,-0.9101977,2.135475
3200,2.3356357,-0.16762644,-2.40707,1.2825757
3201,0.09899608,0.8492824,0.15002888,0.4322806
3202,0.5701644,0.84778804,0.75853556,1.4489901
3203,-0.7786096,-0.2181795,0.12697251,0.04154213
3204,-1.8638157,-1.3723465,0.12422922,1.0025331
3205,-1.3550783,-0.82649344,-0.19973612,1.139288
3206,0.9600722,1.0774024,0.9003853,0.13572979
3207,-2.037518,-1.592832,-0.33302677,1.7033434
3208,2.4944081,0.6762634,-2.3778265,-0.5212101
3209,0.23687229,0.06912239,-1.0286608,-0.76188725
3210,0.8451955,0.18194343,1.3848013,-0.14127597
3211,0.011099331,0.7527302,0.13058528,-0.47947955
3212,-0.6845039,-0.6418031,0.77614295,-0.48981616
3213,0.2548399,-0.5574368,-1.4727662,-0.14889349
3214,0.7731956,0.26296702,1.2878344,0.07401003
3215,-0.010684832,0.4398116,-0.55299425,0.48967764
3216,0.4018954,0.020554094,1.1276431,-0.8157267
3217,-0.5295842,-0.4831955,0.8137515,-1.1170839
3218,0.5484756,-0.048284072,-1.3474761,0.11275698
3219,0.60853606,1.0404785,0.6387702,1.8829627
3220,1.1461678,1.540244,0.79202914,-0.29481447
3221,0.2387465,0.39255616,-0.8358339,-0.16985671
3222,-0.35168228,0.30769312,-0.14029424,-2.0680785
3223,-0.3318055,0.21884142,-0.3551384,-0.06908803
3224,1.2118537,1.2525254,-1.0328175,-1.580824
3225,-1.5201292,-0.9971402,0.15601462,0.5352174
3226,-0.05105,-0.3249951,-1.090249,-0.68347436
3227,-0.24361861,-0.75464517,-1.2435799,0.7347178
3228,0.99952674,0.19057399,-1.5285709,0.499731
3229,-0.3194134,0.046260323,-0.5564151,0.66560173
3230,-0.39646766,-0.34507248,0.80885655,0.85677147
3231,0.42076194,0.19448063,-1.0926052,0.1800818
3232,-1.1563512,-0.90839726,0.6042419,-1.4502062
3233,0.71129125,1.4136344,0.33783758,0.31999266
3234,-0.9787433,-0.8657919,0.7396496,0.6425159
3235,-0.3255151,0.19701067,0.36567682,1.0250317
3236,-0.36248097,0.27975702,-0.09507919,1.8879572
3237,-0.38806108,-0.19117378,0.6917645,-0.14816295
3238,0.3213706,-2.0404148,2.3003523,0.15737614
3239,1.3829945,0.78517824,-1.486646,-1.3951904
3240,0.1694529,0.013015429,0.98387283,2.3661633
3241,-0.75104755,-0.26633415,-0.35831267,-0.1287312
3242,2.4641778,0.26032692,-2.4277265,-0.44664162
3243,0.16128695,0.92664576,0.062063873,0.8663602
3244,-0.14912722,0.1868665,-0.60517025,-1.4203191
3245,-1.9415796,-1.646246,0.4774587,0.5463058
3246,-5.2562795,-3.3600729,-0.042062327,0.079959214
3247,-1.1406361,-1.8544335,1.2987871,-0.4144403
3248,0.99710757,0.1511649,1.5038878,-0.9500075
3249,-0.36863354,-0.92507905,-1.2755985,0.12689455
3250,-0.09661959,0.08475576,-0.7577197,0.5419819
3251,0.09579361,0.23364423,0.7648573,0.90569353
3252,-0.8044628,-1.5381067,-1.385501,-1.2127535
3253,0.7960884,0.062176734,1.4113852,-2.3600082
3254,-0.89763236,-0.55763066,-0.5531954,0.8467977
3255,0.6481229,-0.24970877,-1.5370176,0.21511365
3256,-0.15432659,0.31590876,-0.5088918,-2.2671998
3257,-0.06321279,0.6756949,-0.037051663,-0.40368605
3258,0.7257934,0.8776831,0.8714806,-2.2722056
3259,-0.8576912,-0.29356948,-0.19106928,0.39357895
3260,-0.21270575,0.12892872,0.5659058,1.2855594
3261,0.07275247,0.5959185,0.4589099,0.44655037
3262,2.5516922,2.452337,1.5116,2.0756843
3263,-0.1202465,0.22630583,-0.60694134,2.485753
3264,-0.84288704,-0.75307924,-0.79112256,-0.58221847
3265,0.68011814,1.5480251,0.08855184,0.5958578
3266,-0.16357784,-0.3472955,-1.0161717,0.22925211
3267,-1.517755,-1.0466173,0.23236166,-0.61698765
3268,0.52944875,1.282228,0.106382266,0.017623784
3269,-0.6398127,-0.5185692,0.7187223,0.7846704
3270,-1.7121638,-1.2467147,0.25446922,-0.2694669
3271,-0.4746666,0.103202656,-0.2335713,0.9316914
3272,0.17254089,0.07829723,0.9400655,0.6333105
3273,-0.16859786,-0.09155578,0.78516006,-0.725401
3274,0.04751519,0.40308437,-0.61695874,-1.1553847
3275,0.12166968,0.4001995,0.7033356,-1.1006103
3276,-0.95926344,-0.37516987,-0.11572771,0.43740836
3277,-0.9344657,-0.7179631,0.64020073,0.21765806
3278,1.0963492,1.8420303,0.4328365,-0.18544044
3279,0.38006747,0.6810167,-0.739481,-0.4648444
3280,0.40703028,0.66496956,0.7496659,0.25212938
3281,-0.72127116,-0.81619525,0.90128237,1.0674953
3282,-1.9241496,-1.7148228,0.54160744,0.7373812
3283,1.2134387,-2.4771292,-2.6621308,1.8433558
3284,-1.9373678,-1.791749,0.6493208,-0.93338984
3285,-2.0021558,-1.4671271,0.027709326,-1.3304632
3286,0.54519665,-0.37774074,1.4940814,0.7048126
3287,-0.52291244,0.06915552,0.030413965,-1.5885986
3288,1.445314,1.863426,0.77845013,-0.06861441
3289,-1.1337749,-1.3575652,0.9766159,-1.1015834
3290,0.8344029,1.1881727,0.7449095,-0.035167158
3291,1.7547358,1.9390234,1.0077523,-0.31570426
3292,1.0223681,0.822709,-1.1802979,-0.51552933
3293,-1.3290979,-0.788388,0.18879594,0.90711975
3294,-1.1428093,-0.8687542,0.56669813,-0.8561388
3295,0.31087616,0.031919017,1.0793294,-1.8277591
3296,-0.7088819,-0.18382172,-0.22951546,0.62465465
3297,-0.20018518,-0.041478254,0.7026432,-0.46701488
3298,1.2033939,-0.6452535,2.1065028,-0.6173447
3299,-0.09344637,-0.59783065,1.2090976,0.03427741
3300,0.6821287,0.12467926,1.3058943,0.81345063
3301,0.34856716,0.9755065,-0.39730617,-0.6704691
3302,1.5874108,-0.14618365,-2.0389776,1.138084
3303,0.30248156,0.7555538,-0.5709879,0.85871315
3304,-0.8376262,-0.39894587,0.4257442,-0.8115728
3305,-0.61940426,-0.29702193,-0.56709933,0.31185305
3306,-1.1563859,-1.0667197,-0.773012,-0.49174076
3307,-0.502656,0.0503469,-0.2937761,-0.39682853
3308,-0.1818025,-1.0661461,-1.4962696,0.3304504
3309,-2.575121,-2.4558794,-0.4011365,0.64923763
3310,-1.1569383,-1.5144168,1.0230602,-0.3522615
3311,-0.5493635,-0.04368749,0.36099133,-0.5184345
3312,-2.1660995,-1.7829489,-0.26138344,0.12025513
3313,0.6118412,0.40545785,1.0913053,-1.1479326
3314,0.03681351,-1.3899672,1.7775867,0.27678555
3315,1.361807,1.2276504,-1.18363,-0.74695265
3316,1.0569426,1.6249961,-0.63922036,1.3473929
3317,0.97116584,0.2705679,-1.4746296,0.74267364
3318,0.5145139,-0.43602178,1.5242782,1.4133471
3319,1.8202624,-0.42264628,2.3832653,0.05641417
3320,0.39796495,0.68046206,-0.7561729,-2.0413954
3321,-0.13272248,0.11449597,-0.67133546,0.3990673
3322,-0.51009214,0.08432884,0.24450038,-1.1332092
3323,-2.594045,-2.6604464,-0.67486155,-1.913231
3324,0.006700104,-0.91909134,-1.5140884,0.71602416
3325,-0.19056182,-0.4516616,-1.0767019,-0.021798026
3326,0.76965374,0.09814102,1.3818237,0.8436587
3327,-1.3141687,-0.96616566,-0.5016708,0.07464324
3328,-0.5324746,-0.91987437,-1.1428164,0.22854604
3329,-0.28275898,0.40637296,0.08777119,-0.5475012
3330,-1.6644408,-1.5907785,0.7138918,0.55901134
3331,0.11980432,0.6842097,-0.44191426,1.1892021
3332,1.5460324,-0.55923504,2.297921,1.301482
3333,0.9094624,0.73344857,1.1109253,1.4615574
3334,0.35463342,-1.5060277,-2.0089257,-0.1865971
3335,0.12486329,-0.17489001,-1.1015387,2.027113
3336,-1.0938914,-0.5620931,0.28172255,0.14549246
3337,-0.42827874,-0.21617588,0.6642122,1.5066347
3338,0.9183875,-0.95090336,-2.0493386,0.5124914
3339,0.20182039,0.93822724,-0.001003333,-0.008708748
3340,0.35923338,-0.19599585,1.2624999,-0.4243926
3341,-1.7628106,-1.7055843,-0.72836626,-0.68001235
3342,0.78366685,1.465942,0.45159736,-0.39059612
3343,0.4868233,-1.1236292,1.9159406,2.2256799
3344,0.64265054,1.107695,-0.6417261,1.5758193
3345,-0.9316402,-0.47765213,-0.38153547,0.24769916
3346,-1.4769197,-0.98753,0.23635052,1.487044
3347,-1.8292606,-1.4413768,-0.31446558,1.0421324
3348,0.29143777,0.9676826,0.17319244,-1.5260258
3349,0.58798945,1.4456472,0.014822737,0.41284102
3350,0.076733544,-0.14466864,1.0227649,1.2712989
3351,1.748875,0.10316866,2.0524912,1.3510029
3352,0.47672686,1.2584604,-0.13599233,0.7805732
3353,-0.5765943,0.054991737,-0.01743816,0.73294485
3354,0.56376535,1.1936303,-0.47420958,0.32268998
3355,0.14613734,0.27665237,-0.8085334,-0.7323972
3356,0.09068126,0.28515464,0.75217205,1.9607345
3357,-0.2321116,0.47192776,0.0807487,0.13393635
3358,-0.63327444,-0.033116676,0.18563709,-0.4519487
3359,-1.0023687,-0.64655536,0.4878399,1.0217427
3360,-0.83205414,-0.80124456,-0.8036559,0.30086127
3361,-0.10424461,0.63215214,0.06833052,-0.7566555
3362,1.7741661,1.5263728,1.31099,0.021543922
3363,-0.3018077,0.2719021,0.2304968,-1.025864
3364,-0.20122868,-1.5904764,-1.754881,0.40772325
3365,-0.524255,-1.2140491,-1.363794,0.7939118
3366,-0.28787625,0.32497448,-0.1901399,0.7984227
3367,-0.5586598,-0.6455966,0.9110968,1.1825799
3368,0.60959166,-0.040537868,-1.393471,-0.2177149
3369,-0.03188659,0.65124387,-0.21813804,-0.4920233
3370,1.6035457,2.098024,-0.80625576,0.49879095
3371,-0.42771184,-0.33638284,0.7833689,-0.8243011
3372,0.44213408,1.2200745,-0.19203314,1.8374959
3373,-0.9093067,-1.4468528,-1.2407223,1.7169539
3374,-0.59067726,-0.01796836,0.22466041,-0.71781486
3375,1.9587094,1.5840693,1.4191898,-0.29554898
3376,-0.7292909,-1.1645392,1.1227502,1.2902462
3377,0.12967974,0.5542278,0.5500893,-1.2022668
3378,-0.57287955,-0.27443802,-0.4446768,-0.71404874
3379,2.040901,2.3697665,-0.9713715,0.43494803
3380,-0.8476554,-1.0167588,-0.98377883,1.8079257
3381,0.31518704,-0.30472174,-1.3430766,1.0515026
3382,0.41823176,1.1591877,-0.24754258,0.081981435
3383,0.10416015,0.38354197,0.69763887,-0.3781336
3384,1.1843649,0.59219146,1.4227325,-1.5063142
3385,-0.7153695,-0.44073108,-0.6238792,-0.17004132
3386,-0.07883456,-0.06466236,0.86083066,-0.33357748
3387,-1.4232084,-1.048544,0.40522593,1.3282294
3388,0.8657286,0.9499646,0.9300802,-0.21257274
3389,-1.1318928,-1.6106173,-1.1827309,0.20773952
3390,1.1039981,0.67956245,-1.3518213,-0.49877724
3391,-0.058503844,-1.816224,-1.9373938,-1.2184471
3392,-0.29371604,0.24105787,-0.35554084,-0.97035533
3393,1.4625981,2.095211,-0.6065021,-1.3614924
3394,-1.2727453,-0.9567351,0.45348826,1.4635816
3395,1.2721177,1.9400753,-0.55480504,0.7560804
3396,-1.2718583,-0.708853,-9.8664e-05,0.412932
3397,-0.18411829,-0.17034869,0.8555951,-1.4003102
3398,-0.89849705,-1.4151504,1.1796694,0.9179435
3399,0.07738221,0.4816022,-0.60267425,1.0301291
3400,-2.1498284,-1.8985946,0.5247874,-0.86539876
3401,0.14747864,0.2634472,0.8003333,-0.09917633
3402,-2.1311598,-2.1885881,-0.78977305,-1.1631718
3403,-0.52595377,-0.79080844,-1.0473071,-0.522607
3404,-0.48497894,-0.08289526,0.49519947,-1.0504855
3405,0.055047236,-0.4330274,1.2183974,-0.04607218
3406,0.8531467,-0.7647083,-1.9186578,0.051215947
3407,2.0153275,1.8700889,1.2820053,-0.61100256
3408,0.37443647,0.69035864,0.7066955,1.2503136
3409,1.8649399,0.8731763,1.7312244,0.23748878
3410,-0.5463184,-0.02460475,0.34094217,-0.6991758
3411,0.35250977,0.42769614,0.88261056,1.8333725
3412,-0.0035459115,0.32451874,0.62987983,-0.26181018
3413,0.74027365,0.083740726,-1.4121748,1.3392396
3414,-1.4544522,-1.0689628,0.43371123,0.7001847
3415,1.3415616,0.5173839,-1.5883095,1.7970083
3416,2.0910068,0.37824994,-2.1156511,1.2401335
3417,-0.72585905,-0.17921029,-0.22744754,-0.90479213
3418,-0.22545205,0.45145082,-0.005631661,0.53148246
3419,-1.4046406,-0.86537737,-0.009878873,0.51385427
3420,0.3953346,1.1137877,0.30302814,0.19856936
3421,0.050642185,0.8136861,0.06308584,-1.1863339
3422,1.2242357,1.4606488,0.9120083,-1.6744566
3423,0.11011915,0.7836403,0.31161183,-0.8797038
3424,-0.5023127,-0.34125212,0.71488774,0.75968283
3425,-1.3512917,-0.8677323,0.25574785,1.1795293
3426,0.066412166,0.71014714,-0.35112527,0.6771141
3427,0.06865126,0.7814196,-0.15090196,-1.253225
3428,1.3922272,-0.64760345,-2.1602092,-0.13308035
3429,0.47711092,1.2582421,-0.18033338,0.24243951
3430,-1.4512674,-0.95994514,0.0216006,0.41094553
3431,-0.5145428,0.05517354,0.27117392,-1.8091221
3432,0.7059014,0.7766894,-0.95415634,-0.15929757
3433,0.74833757,-1.2345048,-2.0937712,-1.1026723
3434,-1.4539386,-0.97594124,0.3100019,-0.4559228
3435,0.1702743,0.8358981,-0.30697063,0.5576637
3436,-0.43610716,-0.09438239,-0.53508145,0.639148
3437,-0.580272,-0.0073122764,-0.22212116,0.123588994
3438,0.64747494,1.3753582,-0.37982658,0.25131977
3439,0.24156466,0.9060833,-0.34876946,1.5122578
3440,1.1076635,-1.0667686,-2.2326105,0.7097612
3441,0.31111088,1.0083737,0.30770645,0.5998801
3442,-0.9750885,-0.88706946,0.7556583,0.4711182
3443,-0.71995413,-0.50746614,0.65773773,0.02197506
3444,1.1381048,1.9822947,-0.27412543,-1.2261714
3445,0.9118562,0.8997962,-1.0397965,1.2757914
3446,0.15517318,0.81169176,-0.32271048,-0.3947493
3447,0.058058646,0.69738865,0.36484882,-0.7336022
3448,0.846034,1.6306916,0.18996365,-0.2397542
3449,-1.7586938,-1.3540791,-0.35479304,1.629316
3450,0.1324265,-0.23006219,1.1073085,-1.4627204
3451,-0.021361398,0.6636467,-0.059118856,-0.7941957
3452,0.8930848,1.1363816,-0.83729434,0.89912826
3453,-0.66896176,-1.4242584,1.3627781,-0.8441996
3454,0.11776798,0.73540235,-0.39863008,0.76265955
3455,1.5654774,0.6798221,-1.6467092,2.0527692
3456,-1.2237171,-1.134948,-0.77324945,1.1928282
3457,0.13678557,0.87617105,-0.1181063,-0.102925144
3458,-0.08687526,0.123183884,-0.7157779,-0.57737917
3459,-0.67822367,-0.5943842,0.76110125,0.36913598
3460,-0.47570622,-0.46788883,-0.88359314,-1.5326103
3461,-0.35635027,-1.2690877,1.4670043,-0.22775246
3462,1.9344556,2.0484324,1.0935141,0.5314928
3463,1.1451089,1.5020485,0.8078029,-1.6062696
3464,0.30010232,0.618841,-0.71805596,-1.0326048
3465,-1.1882154,-1.5010915,-1.0614666,-0.30902702
3466,0.12369508,0.5337849,0.5835765,-1.1122023
3467,1.2940791,1.3013098,1.0504589,-0.13171281
3468,1.0619818,1.2585366,0.8944366,1.3120235
3469,0.12006154,0.56705475,-0.5744569,0.09269814
3470,0.7733266,1.651915,0.054281704,1.5111696
3471,1.6645119,0.9761516,-1.574581,0.65787554
3472,0.040240794,0.6761782,0.03402749,0.54542714
3473,0.4842199,0.6256467,0.8629405,1.791713
3474,0.52768046,-1.5748048,-2.137928,-1.0781267
3475,0.39566705,-0.053516418,1.185443,1.4284036
3476,-1.3120444,-0.7703165,-0.15914886,-1.601004
3477,-0.0060906857,0.58962244,0.11277327,1.120016
3478,1.0136181,1.8272717,0.19017553,-1.1857393
3479,-0.1986555,0.038587146,0.6740777,-0.096611306
3480,-0.951775,-0.5556805,-0.48345506,1.6390626
3481,-2.3577397,-1.9020375,-0.19392712,1.6548202
3482,1.5118482,1.7309694,0.947751,0.3478988
3483,0.2295223,-0.25575912,-1.2487116,-1.0087552
3484,0.07471523,0.14810571,0.83764625,0.8395165
3485,-0.93899095,-0.35967666,-0.049911678,-0.09118785
3486,-1.9826833,-2.1505418,-0.8661014,-0.99160296
3487,-1.4800314,-1.4473468,-0.7288122,-1.3906707
3488,-1.9617586,-1.8814354,-0.6857607,0.83532405
3489,-1.1289511,-0.578172,-0.11753788,-1.153848
3490,0.76203,1.1808692,-0.70270056,-1.791664
3491,-1.5948997,-1.8278918,0.92625767,-1.2647592
3492,1.1916977,-0.06356183,1.7630645,-1.587068
3493,-0.457254,0.19007817,0.099008866,0.62951434
3494,-0.6056707,-0.6192669,-0.88250506,0.12268195
3495,0.27370235,-1.3061439,1.8938317,0.41050354
3496,0.6744809,0.31783968,1.1721632,0.03786181
3497,2.1176765,0.17203732,2.298856,-0.83959854
3498,-0.755174,-0.6941592,0.7614096,-0.7683988
3499,0.6650241,-0.098808326,1.4203651,-1.035134
3500,0.79619515,1.4033719,-0.5408944,-0.78834367
3501,-0.31996846,0.11293251,-0.48589584,-0.06839014
3502,0.80231756,1.3253986,-0.59946865,-0.3156144
3503,-1.6383407,-1.1105202,-0.004985365,-1.6855943
3504,1.1662918,1.9730126,0.4205262,0.40831712
3505,-0.029731669,0.71614647,0.02727483,-0.45560673
3506,-0.18309766,0.5394953,0.09382177,-0.6252203
3507,-2.466313,-2.3369884,-0.40497544,0.32082963
3508,1.5195205,0.22789292,-1.8161623,0.31917238
3509,0.44662327,0.071680866,-1.1837976,1.2293797
3510,-0.3378855,-0.090880886,-0.639841,-0.3077979
3511,0.15580535,0.40183827,-0.751053,0.57691586
3512,-1.8674533,-1.404151,-0.2436504,0.4997928
3513,-1.0999937,-0.8686475,0.6153721,0.24973863
3514,-0.2511554,0.123791486,0.514967,0.012060943
3515,0.31490734,1.0143542,0.3316934,0.4788004
3516,2.1536999,-0.12622343,2.417164,0.4682231
3517,0.14499104,-1.3023437,1.7903711,0.2618581
3518,-0.16368076,0.41389978,0.3896425,0.52433264
3519,0.12375717,-0.5249121,1.3211942,-0.9418283
3520,-1.32852,-1.0141647,-0.5434572,-0.31373042
3521,1.0389949,1.5682404,0.65273374,-0.4377772
3522,2.4105637,0.9287976,-2.1462545,-0.61608833
3523,-0.42115346,0.17675795,0.27263045,1.4851288
3524,-0.47854826,-0.030326314,0.34445056,-0.07405684
3525,-0.305491,-0.02955205,-0.62648517,-0.4751831
3526,-0.30092183,0.21618277,-0.36290824,-0.79034024
3527,-0.4828841,-0.28609395,0.69093966,0.3418181
3528,0.44543928,0.7533691,-0.6938264,-1.368943
3529,0.011601136,-0.36950678,1.1139491,0.6620632
3530,0.16736971,0.65281814,-0.44384554,-3.0346048
3531,0.3786067,0.539484,-0.8422991,-0.29322645
3532,1.3883332,1.1870772,-1.229725,-0.0027352797
3533,-0.62723595,-0.33588195,-0.5842506,0.6633817
3534,-1.2668197,-1.0963844,-0.6137242,0.619984
3535,0.08539008,0.8153342,-0.16886118,0.47710958
3536,0.022931712,0.24387659,-0.7298057,0.29533845
3537,0.85133266,1.6402782,0.31819144,0.4125772
3538,-0.5769138,0.0030931986,-0.20704736,-0.13558121
3539,-0.3348522,-0.53739923,0.9840189,-0.08827485
3540,0.8973113,-1.548697,-2.3520677,-1.4794526
3541,0.387107,-0.36290395,1.3922122,0.2759286
3542,-0.2721369,-0.61895776,1.0890644,-0.14199348
3543,-0.8932811,-0.81252104,-0.7652041,-0.85019666
3544,0.5167737,0.82520705,0.7410308,-0.32219416
3545,0.4199303,1.1115547,-0.3390168,1.1273489
3546,0.1361931,0.69088984,-0.40843454,0.7802644
3547,0.68927664,1.5548459,0.094802216,-1.0106065
3548,0.62187797,0.8818141,-0.8174483,-0.30123618
3549,-0.95181423,-0.39846024,-0.220666,1.2405131
3550,0.37047437,0.05591687,-1.129095,-1.4926777
3551,-0.7432692,-0.36931118,-0.51379436,0.09546083
3552,1.2263429,1.8811256,-0.5653131,0.8390759
3553,0.05208774,0.43027058,-0.62602186,3.0596876
3554,-0.21506971,0.38158837,0.3133407,0.8484749
3555,0.67621666,1.4980335,0.23879096,0.06892323
3556,-0.85167426,-0.24860129,-0.08323528,-0.46986926
3557,-1.23562,-1.298885,0.83703625,-0.046190828
3558,-1.8246375,-1.3087049,0.114224024,1.6369444
3559,1.680799,1.3256342,-1.398145,-0.22998168
3560,-1.4499735,-1.2227812,0.58585995,0.111944646
3561,-0.08656705,0.64690566,0.09490182,2.041224
3562,-0.3524843,0.05573099,0.49310005,0.015339608
3563,1.4731052,0.3081701,-1.7548071,-0.38552943
3564,0.0099706575,-0.75165135,-1.4260615,1.200939
3565,0.8445629,1.2279909,0.7255455,-0.7479656
3566,-2.1308417,-2.4469857,-1.0370754,-0.37214735
3567,0.9045173,-0.55867994,1.8405751,0.845872
3568,-1.4432005,-0.9523502,0.28133404,-0.18258862
3569,-2.773887,-2.959526,0.60696405,-0.39593765
3570,-0.25917438,0.106004834,-0.56702536,-0.5687566
3571,-0.50244814,0.13629152,0.06726184,-0.011179025
3572,-1.5699422,-1.0861936,0.25361112,-1.0706666
3573,-0.25369826,0.12977464,0.5278475,-2.5870376
3574,0.2866921,0.1858611,-0.98767215,1.770696
3575,-0.5818137,0.026442086,-0.15428187,0.117006116
3576,0.75425404,1.2920034,0.55329657,-0.49921188
3577,1.0015384,1.832357,-0.25069198,-0.60833687
3578,0.8036851,0.04739837,-1.4716479,0.32156348
3579,0.19094576,-0.60682577,-1.4560735,-0.30426055
3580,1.7099509,-1.0940417,-2.4464748,-0.26687285
3581,-0.7360923,-0.15111785,0.12525892,1.0173537
3582,-0.5514748,-0.36354795,0.69393265,-1.3612975
3583,0.20217094,0.51329195,-0.6853175,0.9822607
3584,0.78591406,0.8310424,0.95495397,0.6288651
3585,-0.89401066,-0.70942575,-0.69064885,-0.4058926
3586,1.5599204,-0.60582983,2.3442318,-2.5531285
3587,0.5396455,-2.0175285,-2.3526716,1.3614562
3588,0.213239,-0.5655194,-1.4458178,-1.2755681
3589,-0.43801832,-0.16228516,-0.6242383,2.2289877
3590,-0.31486723,0.35581118,0.047590602,0.791866
3591,-1.9627361,-1.5029563,0.3082431,-1.9606633
3592,-0.7499046,-2.443395,1.9058424,0.06536092
3593,0.2851859,0.9142111,0.35068634,0.060636878
